Date,Title,News Source,Bias Rating,Full Article Link,Article Text
Date,Title,News Source,Bias Rating,Full Article Link,Article Text
Dec 29 2023,Biden Admin Threatens to Sue if Texas Doesn’t Agree to ‘Refrain from Enforcing’ Immigration Law,Western Journal,not-yet-rated,https://westernjournal.com/biden-admin-threatens-sue-texas-unless-lone-star-state-agrees-refrain-enforcing-law,"We call them “states’ rights,” but that makes no sense.

States do not have rights. Only people have rights. And the sovereign people of the states have the right to defend themselves when their criminally negligent federal government refuses to do so.

On Thursday, we learned that the Department of Justice disagrees.

In a letter to Republican Gov. Greg Abbott of Texas, Principal Deputy Assistant Attorney General Brian M. Boynton objected to a new Texas law designed to combat illegal immigration and threatened to sue the state “unless Texas agrees to refrain from enforcing the law.”

Senate Bill 4, set to take effect on March 5, will make illegal entry from Mexico into Texas a state crime. By definition, illegal entry into the U.S. already constitutes a federal crime.

Under the new law, Texas police will have the authority to arrest illegal immigrants.

Boynton challenged SB 4 on the grounds that it interferes in an exclusive domain of the federal government, namely immigration enforcement.

JUST IN — The Biden administration has warned Texas that it will sue the state if it enforces SB4, a law signed by Gov. Abbott that would allow state officials to arrest, jail and prosecute migrants on illegal entry criminal charges, according to a letter obtained by CBS News. pic.twitter.com/OolQGjn63t — Camilo Montoya-Galvez (@camiloreports) December 28, 2023

Connoisseurs of chutzpah will delight in the penultimate sentence of Boynton’s opening paragraph.

“The United States is committed to both securing the border and ensuring the processing of noncitizens consistent with the Immigration and Nationality Act (INA),” he wrote.

That supposed commitment to a secure border has resulted in record migrant crossings indistinguishable from an invasion.

Abbott responded to the letter on X.

“The Biden Admin. not only refuses to enforce current U.S. immigration laws, they now want to stop Texas from enforcing laws against illegal immigration,” the governor posted.

“I’ve never seen such hostility to the rule of law in America. Biden is destroying America. Texas is trying to save it.”

The Biden Admin. not only refuses to enforce current U.S. immigration laws, they now want to stop Texas from enforcing laws against illegal immigration. I’ve never seen such hostility to the rule of law in America. Biden is destroying America. Texas is trying to save it. https://t.co/CrvkBaiH8E — Greg Abbott (@GregAbbott_TX) December 28, 2023

The Biden administration has had three years to show its “commitment” to border security. But it has not done so.

Does Texas have the right to defend its border? Yes No

Completing this poll entitles you to The Western Journal news updates free of charge via email. You may opt out at anytime. You also agree to our Privacy Policy and Terms of Use Yes: 100% (1213 Votes) No: 0% (3 Votes)

Thus, one must conclude that the administration has no intention of enforcing federal immigration laws. In that event, the sovereign people have no choice but to act through their state legislatures.

SB 4 reflects all of these realities, and Abbott acknowledged them in his post.

The governor did not say, however, that the threat of legal action would have no effect. And at some point, he needs to say this.

Abbott must tell the DOJ that only federal enforcement of federal immigration laws will prevent SB 4 from taking effect.

Furthermore, if the federal government persists in its criminal negligence, then Abbott must act to secure Texas’ border. And he must do so regardless of what any federal court might rule.

The framers of the U.S. Constitution did not grant the federal government the kind of power it daily wields. And they did not give courts the authority to overrule the other two branches of government.

Federalism does not work that way. Neither does the separation of powers.

In short, if the DOJ sues, Texans should welcome the showdown. Then, whatever happens, they should proceed as they see fit with the enforcement of SB 4.

A Note from Our Founder: Silicon Valley and the Big Tech tyrants have done everything they can to put The Western Journal out of business. Our faithful members have kept us going. If you’ve never chosen to become a member, let me be honest: We need your help today. I also want to send you an autographed copy of “Counterpunch,” which will give you a plan to fight back for our beloved country. Join right now – The Western Journal stands for truth in this difficult time. Please stand with us by becoming a member today. Floyd G. Brown

Founder of The Western Journal

Truth and Accuracy Submit a Correction → * Name

* Email

* Message



* All fields are required. Success! We are committed to truth and accuracy in all of our journalism. Read our editorial standards."
Nov 06 2023,When Immigration Reform Might Actually Happen,Dan Schnur,center,,Text not found
Dec 18 2023,Gov. Greg Abbott signs bill making illegal immigration a state crime,The Texas Tribune,left,https://texastribune.org/2023/12/18/texas-governor-abbott-bills-border-wall-illegal-entry-crime-sb3-sb4,
Dec 18 2023,Texas Guv Signs Wild New Bill Making Immigration a State Crime,Daily Beast,left,https://thedailybeast.com/texas-gov-greg-abbott-signs-bill-allowing-state-arrests-for-illegal-border-crossings-into-law,"Gov. Greg Abbott (R-TX) on Monday signed into law a controversial bill putting immigration enforcement into the hands of state officers, allowing them to arrest anyone suspected of crossing the United States’ southern border illegally and expel them out of the country.

The measure, known as SB4, is set to take effect in March. It empowers Texas police to stop and detain people they suspect of entering the country illegally, and Texas judges to issue them de facto deportation orders. Suspected illegal migrants who refuse to return to Mexico could face charges ranging from class A misdemeanors to second-degree felonies.

“Biden’s deliberate inaction has left Texas to fend for itself,” Abbott said at a signing ceremony at the border wall, according to The New York Times.

The move is expected to be met with swift legal challenges, including from the federal government, which was long the sole arbiter of immigration and border laws. (It is already a crime to cross the border illegally under federal law. The last state legislation to attempt to wrest those powers away, a 2010 measure in Arizona known as the “show me your papers” law, was largely struck down by the Supreme Court.)

In November, 30 former U.S. immigration judges signed a statement agreeing that the proposed legislation was “not lawful” and prophesying it would cause “massive family separation.”

“Immigration is plainly a federal function,” the group wrote. “State legislators cannot enact immigration laws for the same reasons that the United States Congress cannot enact Texas state legislation.”

The bill, forced through the Texas State Legislature last month over the objections of Democratic lawmakers, has also been met with blowback from civil liberties groups, which have argued it will encourage racial profiling. The ACLU has promised to drag Texas to court over the issue.

Krish O’Mara Vignarajah, the president and chief executive of Lutheran Immigration and Refugee Service, said in response to the bill’s signing that it “knowingly dances on the edge of constitutional cliffs at the expense of vulnerable children and families” and makes “ethnicity a shortcut to suspicion.”

“By criminalizing the very act of seeking refuge,” she continued, “Texas is turning its back on the values of compassion and due process that make our nation the world’s beacon of humanitarian leadership.”

The Mexican government similarly denounced the legislation in a statement last month, saying it “categorically” rejected the measure. Local officials, including sheriffs and county executives, have also expressed concerns that its passage could endanger communities and threaten already overcrowded jails.

The law’s backers, on the other hand, have insisted on its constitutionality and praised its strength. “It’s a landmark bill that allows Texas to protect Texans,” state Rep. David Spiller, the Republican sponsor behind the bill, said during a House debate last month, according to NPR.

Abbott on Monday also signed into law a measure that allows $1.5 billion more in funding for the state to bolster its 1,200-mile border. His government has tested a number of strategies to deal with what he on Monday called the recent “tidal wave” of illegal immigration into the country. Under the banner of its Operation Lone Star, this has included the installation of a floating barrier, the deployment of National Guard troops to the border, and busing migrants to blue states in the north."
Jan 04 2024,Dozens of House Republicans Visit the U.S.-Mexico Border as Congressional Debate Over Immigration Reform Continues,The Maine Wire,right,https://themainewire.com/2024/01/dozens-of-house-republicans-visit-the-u-s-mexico-border-as-congressional-debate-over-immigration-reform-continues,"On Wednesday, Speaker of the House Rep. Mike Johnson (R-Louisiana) and dozens of other House Republicans traveled to Eagle Pass, Texas, a city that has garnered national attention in recent weeks due to it being on the front line of a recent surge in illegal border crossings.

House Republicans have turned much of their focus in Congress toward border security recently, as a record number of migrants poured across the border in December.



With more and more Republicans becoming skeptical of the war in Ukraine as it drags on, President Biden has attempted to bundle border spending together with a large foreign aid package. However, many Congressional Republicans have demanded changes to existing immigration laws in addition to just an increase in funding.

In May of 2023, House Republicans passed H.R.2, a bill titled Secure the Border Act of 2023. This bill includes a demand for the resumption of border wall construction, new more stringent demands on asylum eligibility, and higher penalties for visa overstays.

H.R.2 passed without any votes from Democrats, highlighting the partisan divide on immigration reforms.

House Minority Leader Hakeem Jeffries (D-New York) has criticized proposed Republican immigration reforms. “The Republican approach is anchored in xenophobia and fanning the flames of hatred and distrust and of irresponsible policies that will do nothing to solve the problem.”, said Jeffries.

On their visit to Eagle Pass, House Republicans toured a Customs and Border Protection processing facility and saw sites that were recently flooded with migrants. In December, the railroad crossing into Eagle Pass was shut down by Customs and Border Protection temporarily due to smuggling operations using trains to move migrants illegally into America.

In a press conference held in the afternoon, Republican House leaders reiterated that border security is their highest legislative priority.

Speaker of the House Rep. Mike Johnson considered the trip to Eagle Pass to be an “eye-opener”, after having met with local residents and officials, sheriffs, and the Texas Department of Safety.

Speaking to the urgency of the problem at a national scale, Rep. Johnson proclaimed, “Every state in America is now a border state.”

Johnson also called the border crisis an “unmitigated disaster” and pointed out that December had the most recorded illegal border crossings ever.

Republicans have heaped blame for the current illegal immigration problem onto President Biden, stating that it is due to his policies.

“What is more tragic, is it is a disaster of the President’s own design.”, said Rep. Johnson.

Rep. Johnson blamed the Biden administration for rolling back border security measures put in place under the Trump administration. He remarked that on Biden’s first day in office, he stopped the construction of the southern border wall and ended the remain-in-Mexico policy.

Johnson placed his confidence in the Trump-era policies, proclaiming that reinstating the remain-in-Mexico policy alone could curb the rate of attempted migrant crossings by 70% or more.

Johnson also put his support behind Texas Gov. Greg Abbott’s efforts to prevent illegal immigration.

“Right here in Texas Governor Abbott has heroically done more to enforce the law than the President.”, said Johnson.

Gov. Abbott recently signed several bills into Texas state law that gave state authorities greater power to enforce border security and created penalties in Texas state law for illegal immigration.

Rep. Johnson pointed out that the federal government has sued Texas in response to these new state laws. This lawsuit, in Johnson’s eyes, was the Biden administration undermining any authorities who are trying to address the border crisis.

The House Republicans present also expressed their displeasure with Secretary of Homeland Security Alejandro Mayorkas.

Not mincing words, Homeland Security Committee Chair Rep. Mark Green (R-Tennessee) called Mayorkas “The greatest domestic threat to the national security, and the safety of the American people”.

Rep. Green accused Mayorkas of refusing to enforce immigration laws passed by the U.S. Congress, defying multiple court orders, and lying under oath when he testified in front of Congress.

Due to these accusations, Republicans have announced plans for impeachment hearings against Secretary Mayorkas. On January 10, the House Homeland Security Committee will hold an impeachment hearing against Mayorkas.

Rep. Johnson and House Republicans appear resolute in their wish for H.R.2 to pass the Senate in its current form.

Rep. Johnson remarked that the trip to the border only made House Republicans “more resolved, to stand for sanity and the American people.”

Rep. Johnson ended his short speech by issuing an ultimatum to President Biden.

Johnson stated, “If President Biden wants a supplemental spending bill focused on national security, it had better begin by defending America’s national security. It begins here at the southern border.”"
Dec 21 2023,Texas Gov. Flies 120 Migrants to Chicago Amid Ongoing Weaponization of Immigration by GOP,Democracy Now!,left,https://democracynow.org/2023/12/21/headlines/texas_gov_flies_120_migrants_to_chicago_amid_ongoing_weaponization_of_immigration_by_gop,Failed to retrieve text: Article `download()` failed with 403 Client Error: Forbidden for url: https://democracynow.org/2023/12/21/headlines/texas_gov_flies_120_migrants_to_chicago_amid_ongoing_weaponization_of_immigration_by_gop on URL https://democracynow.org/2023/12/21/headlines/texas_gov_flies_120_migrants_to_chicago_amid_ongoing_weaponization_of_immigration_by_gop
Dec 14 2023,"Vivek Ramaswamy discusses age, immigration, and World War III at town hall",Washington Examiner,right,https://www.washingtonexaminer.com/news/campaigns/vivek-ramaswamy-age-immigration-town-hall,"Entrepreneur Vivek Ramaswamy participated in a town hall Wednesday in Iowa, just over a month from the state’s Republican caucuses on Jan. 15.

Ramaswamy took questions from Iowa voters as part of a CNN town hall, touching on various topics, including his young age, former President Donald Trump, and immigration.

SUPREME COURT TO HEAR CASE THAT COULD REVERSE JAN. 6 CHARGES AGAINST HUNDREDS, INCLUDING TRUMP

Ramaswamy began by addressing his similarities to Trump, using his age as a strength. He compared himself to Thomas Jefferson,

He then addressed immigration, saying that he would use the military to secure the border, cut off all aid to Central American countries that allowed illegal immigrants through toward the United States, and end incentives for illegal immigrants.

Taking a step ahead of the other candidates, aside from Trump, Ramaswamy called for the deportation of all illegal immigrants.

“I do believe that anybody who is in this country illegally needs to be returned to their country of origin,” he declared. “Not because they are all bad. Many of them are good people.”

Vivek Ramaswamy speaks during the Faith and Family with the Feenstras event, Dec. 9, 2023, in Sioux Center, Iowa. Charlie Neibergall/AP



Ramaswamy then advocated using local law enforcement to detain and deport illegal immigrants.

“Then there’s the question of how. This was the part many Republicans skip,” he said. “There’s 6,000 or so ICE agents. There’s a provision in the law — we don’t need new laws; it’s an existing law. It allows you to actually serve — an ICE agent to allow local law enforcement to serve warrants. That’s a million law enforcement officers. We can get that done. Again, all it takes is a president with a spine. If I swear an oath to the Constitution, I intend to keep it. That’s how I’m going to lead this country. I think that’s how we solve not only the border crisis but the abandonment of the rule of law in this country. That’s how I expect to lead.”

The political newcomer then addressed his stance on the War in Ukraine, which differs from most of his opponents. He reinforced his call for a “reasonable end to the Ukraine war,” which he believes includes a deal with Russian President Vladimir Putin.

“I don’t think [the war is] advancing our interests,” he said. “We’re spending $200 billion of our taxpayer money that would be better used to defend our border. Even worse, I believe it’s increasing the risk of World War III. It’s driving Russia further into China’s hands. I proposed a reasonable deal that would allow Ukraine to come out with sovereignty intact. Yes, with some territorial concessions of the Russian-speaking regions in eastern Ukraine.”

He compared the move to President Richard Nixon’s approach to China during the Cold War, when he warmed relations in order to drive them away from the Soviet Union.

CLICK HERE TO READ MORE FROM THE WASHINGTON EXAMINER

“Do I trust Vladimir Putin? Of course not. He is a dictator? Absolutely. We will trust him to follow his self-interest just as he will trust us to follow ours,” he said. “Nixon did this in 1972. He pulled Mao out of the USSR. That was an alliance back then. Did we trust Mao? Of course we didn’t. There were kinks in the armor then. There are kinks in the armor now.”

“It’s going to take a visionary leader who will say we will use the Ukraine war as an opportunity to say to Russia, we will reopen some economic relations with Russia as Nixon did,” Ramaswamy continued. “But we will require no more joint military exercises, no more military sales between Russia and China. Weaken that alliance. Reduce the risk of World War III.”"
Sep 28 2023,"Poll: Voters Believe Illegal Immigration Is Increasing, But Also Support Comprehensive Immigration Reform (Exclusive)",The Messenger,center,https://themessenger.com/politics/poll-voters-believe-illegal-immigration-is-increasing-but-also-support-comprehensive-immigration-reform-exclusive,Failed to retrieve text: Article `download()` failed with 403 Client Error: Forbidden for url: https://themessenger.com/politics/poll-voters-believe-illegal-immigration-is-increasing-but-also-support-comprehensive-immigration-reform-exclusive on URL https://themessenger.com/politics/poll-voters-believe-illegal-immigration-is-increasing-but-also-support-comprehensive-immigration-reform-exclusive
Dec 20 2023,GOP Officials Float Kicking Biden Off State Ballots Over Immigration Crisis,The Daily Wire,right,https://dailywire.com/news/gop-officials-float-kicking-biden-off-state-ballots-over-immigration-crisis,
Dec 21 2023,'We'll See You in Court': Texas Sued Over 'Historic' New Immigration Law,Townhall,right,https://townhall.com/tipsheet/leahbarkoukis/2023/12/21/aclu-sues-texas-n2632697,"The American Civil Liberties Union sued Texas on Tuesday over its “historic” new law making illegal entry a state crime.

“Governor Abbott’s efforts to circumvent the federal immigration system and deny people the right to due process is not only unconstitutional, but also dangerously prone to error, and will disproportionately harm Black and Brown people regardless of their immigration status,” said Anand Balakrishnan, a senior staff attorney at the ACLU.

Advertisement

BREAKING: We’re suing to block Texas from enforcing the most extreme anti-immigrant law in the nation.



This unconstitutional law allows Texas judges to deport people and allows police to arrest people over suspicions about immigration status.



Texas, we'll see you in court. — ACLU (@ACLU) December 19, 2023

The federal government is responsible for immigration enforcement but Texas Gov. Greg Abbott said the state had no choice because of President Biden’s “deliberate inaction"" on the border.

“President Biden has repeatedly refused to enforce federal immigration laws already on the books and do his job to secure the border,” the governor told Politico in a statement. “In his absence, Texas has the constitutional authority to secure our border through historic laws like SB 4.”

Abbott said his administration would defend the law all the way to the Supreme Court if necessary.

In addition to the ACLU, the law has come under fire from Mexico’s president and The White House, with press secretary Karine Jean-Pierre calling SB 4 “an extreme law that will not and does not make the communities in Texas safer.”

White House Press Secretary Karine Jean-Pierre said, ""this is not who we are as a country,"" in response to Texas Governor Greg Abbot's new immigration law. pic.twitter.com/H4Cfo5NF8a — USA TODAY (@USATODAY) December 20, 2023

The fight over immigration enforcement comes as more than 12,500 were encountered at the southern border on Monday, a record high, NewsNation reports."
Dec 20 2023,White House condemns Texas' criminalization of illegal immigration; other open-border leftists sue,The Blaze,right,https://theblaze.com/news/white-house-condemns-texas-criminalization-of-illegal-immigration,"Texas Gov. Greg Abbott rankled the White House and other leftist outfits Monday by ratifying legislation that effectively makes illegal immigration a state crime.

While press secretary Karine Jean-Pierre had some unkind words for Republicans seeking to curb criminality and to protect American sovereignty, the ACLU filed a lawsuit to prevent Senate Bill 4 from going into effect in March.

The law

SB4 would make illegal entry into the Lone Star State a class B misdemeanor as well as allow for foreign nationals who refuse to leave the country to be charged with a second-degree felony, which carries prison time of up to 20 years.

Under the law, which may ultimately go before the Supreme Court for review, illegal aliens found in Texas ""at any time"" who have previously been convicted of two or more misdemeanors involving drugs, crimes against a person, or both would be charged with a third-degree felony.

""Four years ago, the United States had the fewest illegal border crossings in decades,"" Abbott said in a statement Monday. ""It was because of four policies put in place by the Trump administration that led to such a low number of illegal crossings. President Biden has eliminated all of those policies and done nothing to halt illegal immigration.""

Over 6.6 million illegal aliens have illegally crossed the border since President Joe Biden took office.

Abbott noted Tuesday on X, ""Texas will continue stepping up until we have a new president who will enforce the law.""

Biden White House condemns the law

White House press secretary Karine Jean-Pierre lashed out at Texas and Republicans during Tuesday's press briefing, calling SB4 ""an extreme law that will not and does not make the communities in Texas safer. It just doesn't.""

""I think to add to that is that it is very much in line with what Republicans — many Republicans like to do or tend to do, which is dema-, de-, de-, demonize immigrants and also dehumanize immigrants,"" continued Jean-Pierre. ""This is part of this. And so, uh, this is not who we are as a country. This is not who we should be as a country. Communities should not, should not be individually targeted and put into harm's way.""

The press secretary then suggested that Abbott has previously put illegal aliens who voluntarily steal into the nation in harm's way by installing border defenses and ""leaving migrants in the side of the road in the middle of winter.""

""This is certainly extreme, as we see it. And it is incredibly unfortunate. But this is what we see from particular Republicans trying to dehumanize a group of people who are coming here or some of them trying to migrate here. And — and they're putting them in harm’s way. They're putting them in harm's way,"" added Jean-Pierre.

A reporter raised the matter of the ACLU of Texas' lawsuit against Texas over SB4 and pressed Jean-Pierre over whether the Biden Department of Justice will similarly seek to preclude the Lone Star State from doing the work the Biden administration appears unwilling to do.

""So, Department of Justice, they're going to decide whether they're going to file a lawsuit here,"" said Jean-Pierre. ""Certainly, I'm not going to get ahead of that.""

The press secretary refused to indicate whether she was concerned that the current conservative-leaning Supreme Court might overrule the court's 2012 ruling in Arizona v. United States and/or give Texas a win over SB4, stating only, ""There is precedent. It was struck down. I can't speak for this current Court.""

ACLU sues to axe the law

The ACLU, the ACLU of Texas, and the Texas Civil Rights Project filed a lawsuit Tuesday on behalf of El Paso County and two groups that aid illegal aliens, namely Las Americas and American Gateways.It appears the plaintiffs would prefer to see the ability to clamp down on illegal immigration kept in the hands of those who refuse to wield it.

The lawsuit claims that SB4 violates the Supremacy Clause of the U.S. Constitution and usurps federal authority by enabling state and local law enforcement officers to enforce immigration law. Invoking Arizona v. United States, the complaint further stresses that the federal government has exclusive power over immigration.

According to the complaint, SB4 will ""frustrate"" the groups' ability to work with de facto criminals by sending border-crossers packing or into hiding.

Rochelle Garza, the president of the Texas Civil Rights Project, said in a statement, ""SB 4 is unconstitutional and paints a target on the friends & loved ones of all undocumented Texans to be profiled, stopped, or arrested by law enforcement.""

The ACLU said in a statement, ""We're suing to block Texas from enforcing the most extreme anti-immigrant law in the nation. This unconstitutional law allows Texas judges to deport people and allows police to arrest people over suspicions about immigration status.""

If successful in its legal challenge, the ACLU will deliver at least one foreign power a victory.

Blaze News previously reported that Mexican officials are opposed to SB4, noting in a Nov. 15 statement that ""the Government of Mexico categorically rejects any measure that allows state or local authorities to detain and return Mexican or foreign nationals to Mexican territory.""

Like Blaze News? Bypass the censors, sign up for our newsletters, and get stories like this direct to your inbox. Sign up here!"
Date,Title,News Source,Bias Rating,Full Article Link,Article Text
Dec 15 2023,"Fetterman bluntly admits ‘I’m not a progressive’ as he angers far-left with stances on Israel, immigration",Fox News (Online News),right,https://www.foxnews.com/media/fetterman-bluntly-admits-progressive-angers-far-left-stances-israel-immigration,"Join Fox News for access to this content Plus special access to select articles and other premium content with your account - free of charge. Please enter a valid email address.

After months of left-wing frustration with Sen. John Fetterman’s, D-Penn., over his pro-Israel stance, the lawmaker officially declared he does not align with the progressive wing of the Democratic Party.

In an interview with NBC News, the freshman U.S. senator said, ""I’m not a progressive,"" and explained how he differs with leftists in the party on the subjects of Israel and illegal immigration.

""I just think I’m a Democrat that is very committed to choice and other things. But with Israel, I’m going to be on the right side of that. And immigration is something near and dear to me, and I think we do have to effectively address it as well,"" Fetterman said.

JOHN FETTERMAN SAYS HE'S FEELING LIBERATED AFTER BRUSH WITH DEATH, RIPS FELLOW DEMOCRATS

Fetterman’s words come after weeks of him taking notably non-leftist positions on hot topics of the day.

Where many in the party have sympathized with the Palestinian’s struggles amid the Israel-Hamas War and have called for a ""cease-fire"" in the conflict, Fetterman has openly supported Israel’s right to defend itself, and has even mocked progressive protesters demanding he speak out against Israel’s war effort.

That's earned the ire of some of the far-left voices in the party and even former staffers who say they feel betrayed.

Separating from Democratic socialist Sen. Bernie Sanders, I-Vt., on the issue, NBC noted, ""Fetterman’s fierce and unwavering support for Israel breaks sharply with demands by Sanders to withdraw U.S. military aid and has drawn searing criticism from the left as the Palestinian death toll soars amid the Israeli government’s bombing campaign in retaliation for the Oct. 7 Hamas attack.""

He also has freely criticized his party for not pushing out Sen. Bob Menendez, D-N.J., who was federally indicted for alleged involvement in a bribery scheme, in addition to bucking the party on calls for stronger border security.

Ripping Menendez, he told NBC, ""He needs to go. I don’t understand why he can be here, having expelled [George] Santos. But I’m sure there might be a very innocent explanation of having gold bars in your mattress and overstuffed envelopes of cash.""

FETTERMAN HITS NEWSOM FOR NOT HAVING 'GUTS' TO ADMIT HE'S RUNNING SHADOW CAMPAIGN AGAINST BIDEN

The outlet also mentioned his unique stance on immigration.

""Fetterman insisted he can be pro-immigration while also favoring policies to restrict the flow of migration to manageable levels, disagreeing with progressives who oppose new limits on asylum and bash some of the ideas in the negotiations as cruel,"" NBC reported.

He told NBC, ""It’s a reasonable conversation — until somebody can say there’s an explanation on what we can do when 270,000 people are being encountered on the border, not including the ones, of course, that we don’t know about.""

""To put that in reference, that is essentially the size of Pittsburgh, the second-largest city in Pennsylvania,"" he added.

He continues to vote with President Biden's policies the vast majority of the time, however.

Fetterman was elected last year after a difficult 2022 race made more complicated by a stroke that nearly killed him and continues to make it difficult for him to process conversations. He also suffered from depression as a result and had to check into a hospital shortly after taking office this year.

Left-wing outlet The New Republic wrote Friday that Fetterman had ""officially divorced himself from the progressive movement.""

However, his chief of staff Adam Jentleson said he’s ""always had"" these positions.

CLICK HERE TO GET THE FOX NEWS APP

""He’s just being consistent,"" Jentleson told NBC News, adding, ""He spent the entire campaign telling people he wasn’t a down-the-line lefty."""
Dec 20 2023,Immigration rights groups sue Texas after Abbott signs ‘show your papers’ bill into law,MLive.com,center,https://mlive.com/reckon/2023/12/immigration-rights-groups-sue-texas-after-abbott-signs-show-your-papers-bill-into-law.html,"A roundup of conversations we're having daily on the site. Subscribe to the Reckon Daily for stories centering marginalized communities and speaking to the under-covered issues of the moment.

Immigrant rights organizations are suing Texas after Gov. Greg Abbott signed a law on Monday that will allow local law enforcement to arrest anyone suspected of entering the state without federal authorization. Advocates say it is one of the most “extreme” immigration bills in the country.

The American Civil Liberties Union of Texas and the Texas Civil Rights Project filed a lawsuit on Tuesday stating the law is unconstitutional and contradicts federal immigration policy. The County of El Paso, Texas; Las Americas Immigrant Advocacy Center and nonprofit American Gateways are also challenging the legislation.

“The fear that this stokes in communities, that’s the point of legislation like this,” Aron Thorn, senior attorney for the Beyond Borders Program at the Texas Civil Rights Project, told Reckon. “Millions of Texans in really robust border communities — folks who have lived here for many years — are right to be concerned about what it will look like for them when this goes into effect.”

Texas Senate Bill 4 has been referred to by immigrant advocates as a “show your papers” law that will cause racial profiling. The legislation has received massive pushback from immigrant rights groups and leaders and is expected to set up a “showdown” between the state and federal government heading into next year.

Three new state laws were created under the bill, creating new offenses that can only be committed by people designated as “aliens,” according to the ACLU. These charges include: illegal entry from a foreign nation, illegal reentry by certain noncitizens and refusal to comply with an order to leave the country and carry misdemeanor and second-degree felony penalties.

Texas judges could immediately deport arrested undocumented people “in lieu of continuing the prosecution.”

Enforcement is prohibited on school grounds, places of religious worship and healthcare facilities. If not blocked by courts, the law will go into effect on March 5.

“Under this novel system, the State of Texas has created its own immigration entry and re-entry crimes,” the complaint reads. “The federal government has no role in, and no control over, Texas’s scheme.”

Advocates believe enforcement will impact not just border communities but all Texans across the state, with people of color more at risk of arrest, jailing and deportation.

“We’re suing to block one of the most extreme anti-immigrant bills in the country,” said Adriana Piñon, the legal director of the ACLU of Texas, in a statement. “Time and time again, elected officials in Texas have ignored their constituents and opted for white supremacist rhetoric and mass incarceration instead.”

Abbott, like other Republican governors, has been embroiled in a battle with the Biden Administration over U.S. immigration policy, with “migrant encounters” at the U.S.-Mexico border this year reaching a new historic high at 2.5 million, according to the Migration Policy Institute.

Advocates said people have been used as pawns, with Texas bussing more than 80,000 refugees to states like California and New York as of December. On Tuesday, an appeals court barred border patrol from removing razor wire along the Rio Grande, signifying a win for Abbott’s policies to deter migration into the state. The barriers force migrants to go through concertina wire, putting them at risk of bodily injury.

Texas Congressional Democrats and members of the Congressional Hispanic Caucus in a letter on Monday urged the U.S. Department of Justice to pursue legal action to prevent enforcement of SB 4 citing concerns over violations of due process rights, asylum case obstruction and endangerment.

“SB 4 is an unlawful attempt to engage in federal immigration enforcement. This law will also interfere with federal efforts to create a safe, humane, and orderly system at the border,” the lawmakers wrote in the letter.

Advocates in Texas and in neighboring states have issued a travel advisory because of “anti-immigrant actions.”

Greg Chen, the senior director of government relations for the American Immigration Lawyers Association, said immigration policies like this could negatively impact people all across the nation, including families and communities of mixed statuses.

“We’re no longer just in this phase of border management,” he said on Friday during a press conference with other immigration advocates. “People could be deported without due process and it’s important to realize that this will be family separation version 2.0.”

Mexican President Andres Manuel Lopez Obrador said on Tuesday that his government will challenge the law, which he called “inhumane,” Reuters reported. The Mexican government has opposed the legislation since prior to its signing, calling it an “anti-immigrant measure that aims to stop the flow of migrants by criminalizing them” in a November news release."
Dec 06 2023,"Immigration Impasse: Fighting Over Border Security Holds Up Ukraine, Israel Funding",CBN,right,https://www2.cbn.com/news/us/immigration-impasse-fighting-over-border-security-holds-ukraine-israel-funding,"Migrants wait in the cold at a gate in the border fence after crossing from Ciudad Juarez, Mexico into El Paso, Texas, in the early hours of Thursday, May 11, 2023. (AP Photo/Andres Leighton)

Congressional lawmakers remain unable to reach an agreement on a foreign aid bill for both Israel and Ukraine.

Senate Republicans blocked a key procedural vote Wednesday, insisting additional support for Ukraine must be tied to U.S. border security and a part of any package sent to the Senate floor.

""As we've said for weeks, legislation that does not include policy changes to secure the border will not pass the Senate,"" said Senate Minority Leader Mitch McConnell (R-KY).

Democrats say they've yet to receive a border package from Republicans that will pass the Senate, and accuse the ""radical right"" of holding Ukraine aid hostage.

""We cannot waste time on something like H.R. 2, which every single Democrat voted against, which could never pass the House, while the clock is ticking to get Ukraine the help it so desperately needs,"" Senate Majority Leader Chuck Schumer (D-NY) said.

In an impromptu public address on Wednesday, President Biden said the inaction of Congress is a gift to Russian President Vladimir Putin.

""We can't let Putin win. I'll say it again. We can't let Putin win. It's in our overwhelming national interest and in the international interest of all our friends. Any disruption in our ability to supply Ukraine clearly strengthens Putin's position,"" Biden said.

""Republicans are playing hardball and they know they have a better negotiating position if they can get it to fail first. To have Democrats (say) 'Oh, my goodness, we really could run out of money here on Ukraine and the war there if we don't get serious on border secure funding,' that's what this is all about,"" said CBN News Chief Political Analyst David Brody.

Brody believes Democrats will have to go back to the negotiating table on border security to stand a chance at getting a funding bill through not only the Senate but also the House.

""The Republicans want concrete, specific policy proposals, so to speak, inside that bill. They don't want just money. They want actual things, tangible things, that are going to be done to stop the flow of immigrants, illegal immigrants, into the country,"" said Brody.

The blame game is strong right now with Democrats accusing Republicans of putting American safety and global democracy at risk.

However, Republicans maintain national security starts at home.

***Please sign up for CBN Newsletters and download the CBN News app to ensure you keep receiving the latest news from a distinctly Christian perspective.***"
